"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Overgewicht_9";"Roker_11";"VoldoetAanAlcoholRichtlijn_12";"ErnstigZeerErnstigEenzaam_28"
"445906";"80200";"MW00000";"BU03120009";"2020JJ00";"    51.2";"     6.5";"    53.1";"     5.1"
"445910";"80200";"MW00000";"WK031201  ";"2020JJ00";"    52.8";"     7.3";"    53.6";"     7.9"
"445914";"80200";"MW00000";"BU03120100";"2020JJ00";"    52.6";"     7.3";"    53.9";"     7.9"
"445918";"80200";"MW00000";"BU03120109";"2020JJ00";"    56.4";"     6.9";"    49.2";"     6.7"
"445922";"80200";"MW00000";"WK031202  ";"2020JJ00";"    57.3";"     8.1";"    54.8";"     8.1"
"445926";"80200";"MW00000";"BU03120200";"2020JJ00";"    57.3";"     8.3";"    54.7";"     8.6"
"445930";"80200";"MW00000";"BU03120209";"2020JJ00";"    57.3";"     6.9";"    55.1";"     5.6"
"445934";"80200";"MW00000";"GM0313    ";"2020JJ00";"    58.4";"     8.1";"    50.9";"     8.0"
"445938";"80200";"MW00000";"WK031300  ";"2020JJ00";"    58.4";"     8.1";"    50.9";"     8.0"
"445942";"80200";"MW00000";"BU03130001";"2020JJ00";"    58.6";"     8.6";"    51.4";"     8.4"
"445946";"80200";"MW00000";"BU03130002";"2020JJ00";"    58.7";"     7.6";"    52.2";"     8.0"
"445950";"80200";"MW00000";"BU03130003";"2020JJ00";"    55.1";"     7.6";"    48.0";"     4.9"
"445954";"80200";"MW00000";"BU03130004";"2020JJ00";"    59.1";"     7.3";"    57.1";"     9.7"
"445958";"80200";"MW00000";"BU03130005";"2020JJ00";"    58.3";"     8.0";"    51.9";"     7.1"
"445962";"80200";"MW00000";"BU03130006";"2020JJ00";"    58.0";"     9.1";"    42.2";"     7.3"
"445966";"80200";"MW00000";"BU03130007";"2020JJ00";"    46.5";"     8.8";"    45.9";"     8.7"
"445970";"80200";"MW00000";"BU03130008";"2020JJ00";"    61.6";"     9.3";"    47.2";"     6.5"
"445974";"80200";"MW00000";"BU03130009";"2020JJ00";"    59.9";"     8.6";"    51.2";"     8.7"
"445978";"80200";"MW00000";"BU03130011";"2020JJ00";"    54.4";"     9.6";"    43.2";"    10.2"
"445982";"80200";"MW00000";"GM0214    ";"2020JJ00";"    60.2";"     9.7";"    55.7";"     7.8"
"445986";"80200";"MW00000";"WK021400  ";"2020JJ00";"    60.4";"     9.0";"    55.7";"     7.6"
"445990";"80200";"MW00000";"BU02140000";"2020JJ00";"    58.3";"     8.1";"    53.0";"     6.4"
"445994";"80200";"MW00000";"BU02140001";"2020JJ00";"    61.8";"     9.2";"    57.4";"     9.1"
"445998";"80200";"MW00000";"BU02140002";"2020JJ00";"    63.1";"    10.6";"    57.0";"     8.2"
"446002";"80200";"MW00000";"BU02140003";"2020JJ00";"    56.5";"    11.1";"    49.5";"     6.0"
"446006";"80200";"MW00000";"BU02140004";"2020JJ00";"    61.7";"     7.7";"    55.5";"     6.3"
"446010";"80200";"MW00000";"BU02140006";"2020JJ00";"    55.7";"     8.0";"    54.4";"     6.6"
"446014";"80200";"MW00000";"BU02140007";"2020JJ00";"    56.5";"     7.5";"    53.6";"     6.3"
"446018";"80200";"MW00000";"BU02140008";"2020JJ00";"    61.1";"     8.3";"    60.3";"     6.6"
"446022";"80200";"MW00000";"BU02140009";"2020JJ00";"    58.5";"     7.9";"    57.5";"     8.2"
"446026";"80200";"MW00000";"WK021401  ";"2020JJ00";"    57.2";"     8.6";"    53.6";"     7.5"
"446030";"80200";"MW00000";"BU02140100";"2020JJ00";"    57.6";"     8.8";"    54.3";"     7.8"
"446034";"80200";"MW00000";"BU02140101";"2020JJ00";"    55.5";"     7.7";"    54.7";"     6.4"
"446038";"80200";"MW00000";"BU02140109";"2020JJ00";"    57.2";"     8.6";"    49.2";"     6.9"
"446042";"80200";"MW00000";"WK021402  ";"2020JJ00";"    60.2";"    10.4";"    54.0";"     7.6"
"446046";"80200";"MW00000";"BU02140200";"2020JJ00";"    61.1";"    10.8";"    55.4";"     8.2"
"446050";"80200";"MW00000";"BU02140201";"2020JJ00";"    59.6";"     9.6";"    52.6";"     7.2"
"446054";"80200";"MW00000";"BU02140202";"2020JJ00";"    55.8";"     7.1";"    57.4";"     6.0"
"446058";"80200";"MW00000";"BU02140206";"2020JJ00";"    65.8";"    14.9";"    49.3";"     9.1"
"446062";"80200";"MW00000";"BU02140207";"2020JJ00";"    56.5";"     8.7";"    54.7";"     7.4"
"446066";"80200";"MW00000";"BU02140208";"2020JJ00";"    57.0";"     6.8";"    53.9";"     5.0"
"446070";"80200";"MW00000";"BU02140209";"2020JJ00";"    61.4";"    13.8";"    58.0";"     6.2"
"446074";"80200";"MW00000";"WK021403  ";"2020JJ00";"    61.4";"     9.7";"    59.5";"     8.2"
"446078";"80200";"MW00000";"BU02140300";"2020JJ00";"    63.3";"    10.4";"    60.2";"     9.2"
"446082";"80200";"MW00000";"BU02140301";"2020JJ00";"    61.0";"    10.0";"    55.7";"     6.7"
"446086";"80200";"MW00000";"BU02140305";"2020JJ00";"    59.8";"     7.5";"    58.8";"     5.7"
"446090";"80200";"MW00000";"BU02140306";"2020JJ00";"    58.1";"     8.3";"    56.3";"     6.9"
"446094";"80200";"MW00000";"BU02140307";"2020JJ00";"    56.3";"     7.0";"    66.5";"     6.7"
"446098";"80200";"MW00000";"BU02140308";"2020JJ00";"    59.7";"    10.3";"    61.1";"     7.8"
"446102";"80200";"MW00000";"WK021404  ";"2020JJ00";"    60.1";"    10.8";"    56.2";"     7.6"
"446106";"80200";"MW00000";"BU02140400";"2020JJ00";"    61.5";"    10.8";"    57.2";"     7.9"
"446110";"80200";"MW00000";"BU02140402";"2020JJ00";"    54.4";"    14.4";"    53.5";"     7.7"
"446114";"80200";"MW00000";"BU02140408";"2020JJ00";"    58.7";"    10.1";"    54.1";"     7.3"
"446118";"80200";"MW00000";"BU02140409";"2020JJ00";"    63.1";"     6.3";"    62.6";"     6.2"
"446122";"80200";"MW00000";"WK021405  ";"2020JJ00";"    60.8";"    10.1";"    54.3";"     8.0"
"446126";"80200";"MW00000";"BU02140500";"2020JJ00";"    61.9";"    10.1";"    55.6";"     8.9"
"446130";"80200";"MW00000";"BU02140501";"2020JJ00";"    59.5";"    11.2";"    52.1";"     6.8"
"446134";"80200";"MW00000";"BU02140502";"2020JJ00";"    60.3";"    10.3";"    55.8";"     8.3"
"446138";"80200";"MW00000";"BU02140503";"2020JJ00";"    59.1";"     7.8";"    53.1";"     6.0"
"446142";"80200";"MW00000";"BU02140507";"2020JJ00";"    56.7";"     9.0";"    52.9";"     6.2"
"446146";"80200";"MW00000";"BU02140508";"2020JJ00";"    62.6";"    11.4";"    52.1";"     7.5"
"446150";"80200";"MW00000";"BU02140509";"2020JJ00";"    56.8";"     9.0";"    51.2";"     6.3"
"446154";"80200";"MW00000";"WK021406  ";"2020JJ00";"    58.8";"     8.2";"    54.6";"     6.0"
"446158";"80200";"MW00000";"BU02140600";"2020JJ00";"    62.6";"    10.2";"    49.2";"     6.6"
"446162";"80200";"MW00000";"BU02140608";"2020JJ00";"    55.6";"     6.9";"    55.7";"     5.4"
"446166";"80200";"MW00000";"BU02140609";"2020JJ00";"    58.5";"     7.2";"    61.6";"     6.0"
"446170";"80200";"MW00000";"GM0502    ";"2020JJ00";"    60.8";"    10.9";"    58.2";"    11.5"
"446174";"80200";"MW00000";"WK050201  ";"2020JJ00";"    60.6";"     9.3";"    54.2";"     9.4"
"446178";"80200";"MW00000";"BU05020110";"2020JJ00";"       .";"       .";"       .";"       ."
"446182";"80200";"MW00000";"BU05020111";"2020JJ00";"    62.9";"    10.3";"    49.7";"     8.2"
"446186";"80200";"MW00000";"BU05020112";"2020JJ00";"       .";"       .";"       .";"       ."
"446190";"80200";"MW00000";"BU05020113";"2020JJ00";"    64.3";"    10.5";"    60.6";"    11.9"
"446194";"80200";"MW00000";"BU05020114";"2020JJ00";"    59.8";"     6.8";"    53.7";"     8.0"
"446198";"80200";"MW00000";"BU05020115";"2020JJ00";"    62.5";"     9.7";"    56.1";"    10.2"
"446202";"80200";"MW00000";"BU05020116";"2020JJ00";"    60.5";"     9.7";"    56.8";"    10.6"
"446206";"80200";"MW00000";"BU05020117";"2020JJ00";"    57.9";"     8.4";"    56.0";"     9.4"
"446210";"80200";"MW00000";"BU05020118";"2020JJ00";"    53.7";"     6.8";"    49.1";"     7.5"
"446214";"80200";"MW00000";"BU05020119";"2020JJ00";"    60.3";"     9.2";"    52.3";"     8.8"
"446218";"80200";"MW00000";"WK050202  ";"2020JJ00";"    59.7";"    10.0";"    57.2";"    10.7"
"446222";"80200";"MW00000";"BU05020223";"2020JJ00";"    65.8";"    14.3";"    67.0";"    14.9"
"446226";"80200";"MW00000";"BU05020224";"2020JJ00";"    57.0";"     8.6";"    53.1";"     9.6"
"446230";"80200";"MW00000";"BU05020225";"2020JJ00";"    56.3";"     9.3";"    54.3";"     9.6"
"446234";"80200";"MW00000";"BU05020226";"2020JJ00";"    61.5";"    10.9";"    57.5";"    10.7"
"446238";"80200";"MW00000";"BU05020227";"2020JJ00";"    61.0";"    11.0";"    59.2";"    11.9"
"446242";"80200";"MW00000";"BU05020228";"2020JJ00";"    58.1";"     8.6";"    55.2";"     9.6"
"446246";"80200";"MW00000";"BU05020229";"2020JJ00";"    62.7";"    10.4";"    59.9";"    10.7"
"446250";"80200";"MW00000";"WK050203  ";"2020JJ00";"    59.6";"    11.0";"    62.3";"    12.8"
"446254";"80200";"MW00000";"BU05020332";"2020JJ00";"    59.4";"    10.4";"    56.7";"     9.8"
"446258";"80200";"MW00000";"BU05020333";"2020JJ00";"    59.7";"    10.9";"    61.5";"    12.7"
"446262";"80200";"MW00000";"BU05020334";"2020JJ00";"    63.0";"    14.3";"    63.4";"    15.8"
"446266";"80200";"MW00000";"BU05020335";"2020JJ00";"    57.6";"     9.0";"    67.6";"    13.7"
"446270";"80200";"MW00000";"BU05020336";"2020JJ00";"    56.0";"     9.6";"    50.3";"     8.3"
"446274";"80200";"MW00000";"BU05020337";"2020JJ00";"    58.9";"    14.3";"    57.1";"    13.3"
"446278";"80200";"MW00000";"BU05020338";"2020JJ00";"    62.7";"    13.5";"    62.6";"    13.0"
"446282";"80200";"MW00000";"WK050204  ";"2020JJ00";"    58.2";"    10.0";"    57.2";"    10.9"
"446286";"80200";"MW00000";"BU05020441";"2020JJ00";"    61.6";"    13.8";"    68.1";"    16.7"
"446290";"80200";"MW00000";"BU05020442";"2020JJ00";"    66.3";"    17.7";"    61.8";"    14.7"
"446294";"80200";"MW00000";"BU05020443";"2020JJ00";"    55.8";"     7.8";"    50.4";"     7.7"
"446298";"80200";"MW00000";"BU05020444";"2020JJ00";"       .";"       .";"       .";"       ."
"446302";"80200";"MW00000";"BU05020445";"2020JJ00";"    54.6";"     7.7";"    49.2";"     6.9"
"446306";"80200";"MW00000";"BU05020446";"2020JJ00";"    58.0";"     9.6";"    54.6";"    10.3"
"446310";"80200";"MW00000";"BU05020447";"2020JJ00";"       .";"       .";"       .";"       ."
"446314";"80200";"MW00000";"BU05020448";"2020JJ00";"    59.6";"     9.8";"    62.3";"    12.6"
"446318";"80200";"MW00000";"BU05020449";"2020JJ00";"    54.2";"     6.6";"    49.3";"     6.1"
"446322";"80200";"MW00000";"WK050205  ";"2020JJ00";"    64.0";"    12.7";"    62.4";"    13.4"
"446326";"80200";"MW00000";"BU05020551";"2020JJ00";"    65.9";"    14.6";"    67.4";"    15.6"
"446330";"80200";"MW00000";"BU05020552";"2020JJ00";"    67.5";"    13.0";"    68.8";"    16.4"
"446334";"80200";"MW00000";"BU05020553";"2020JJ00";"    60.0";"     8.6";"    49.3";"     7.6"
"446338";"80200";"MW00000";"BU05020554";"2020JJ00";"    50.7";"     8.7";"    52.0";"     8.4"
"446342";"80200";"MW00000";"BU05020555";"2020JJ00";"    64.8";"    10.5";"    58.0";"     9.7"
"446346";"80200";"MW00000";"BU05020556";"2020JJ00";"    66.1";"    13.2";"    61.0";"    14.0"
"446350";"80200";"MW00000";"BU05020557";"2020JJ00";"    65.3";"    13.6";"    65.6";"    13.9"
"446354";"80200";"MW00000";"WK050206  ";"2020JJ00";"    59.6";"    10.9";"    58.3";"    11.8"
"446358";"80200";"MW00000";"BU05020621";"2020JJ00";"    53.6";"     7.9";"    47.3";"     6.3"
"446362";"80200";"MW00000";"BU05020622";"2020JJ00";"    47.8";"     6.7";"    47.6";"     6.5"
"446366";"80200";"MW00000";"BU05020631";"2020JJ00";"    55.2";"    10.1";"    55.4";"     9.7"
"446370";"80200";"MW00000";"BU05020658";"2020JJ00";"       .";"       .";"       .";"       ."
"446374";"80200";"MW00000";"BU05020659";"2020JJ00";"    48.6";"     6.1";"    47.5";"     5.8"
"446378";"80200";"MW00000";"BU05020661";"2020JJ00";"    55.2";"     9.5";"    46.9";"     7.3"
"446382";"80200";"MW00000";"BU05020662";"2020JJ00";"    64.4";"    13.9";"    65.5";"    16.6"
"446386";"80200";"MW00000";"BU05020663";"2020JJ00";"    62.3";"    11.6";"    65.8";"    14.8"
"446390";"80200";"MW00000";"BU05020664";"2020JJ00";"    63.2";"    12.0";"    61.3";"    11.8"
"446394";"80200";"MW00000";"BU05020665";"2020JJ00";"    58.5";"     9.3";"    56.8";"    10.0"
"446398";"80200";"MW00000";"BU05020666";"2020JJ00";"       .";"       .";"       .";"       ."
"446402";"80200";"MW00000";"WK050207  ";"2020JJ00";"    62.4";"    11.8";"    56.4";"    11.7"
"446406";"80200";"MW00000";"BU05020770";"2020JJ00";"    61.1";"    11.8";"    56.2";"    10.4"
"446410";"80200";"MW00000";"BU05020771";"2020JJ00";"    60.8";"     9.5";"    48.8";"     7.7"
"446414";"80200";"MW00000";"BU05020772";"2020JJ00";"    63.4";"    14.5";"    55.8";"    12.7"
"446418";"80200";"MW00000";"BU05020773";"2020JJ00";"    63.5";"    12.0";"    54.8";"    10.8"
"446422";"80200";"MW00000";"BU05020774";"2020JJ00";"    54.7";"     6.9";"    50.0";"     8.0"
"446426";"80200";"MW00000";"BU05020775";"2020JJ00";"    60.9";"    12.3";"    62.2";"    15.3"
"446430";"80200";"MW00000";"BU05020776";"2020JJ00";"    63.5";"    12.7";"    60.7";"    14.3"
"446434";"80200";"MW00000";"BU05020777";"2020JJ00";"    64.2";"    12.3";"    57.8";"    11.8"
"446438";"80200";"MW00000";"BU05020778";"2020JJ00";"    67.2";"    13.2";"    58.2";"    11.8"
"446442";"80200";"MW00000";"BU05020779";"2020JJ00";"    63.4";"    11.3";"    54.3";"    10.7"
"446446";"80200";"MW00000";"WK050208  ";"2020JJ00";"    63.2";"    11.0";"    57.7";"    11.2"
"446450";"80200";"MW00000";"BU05020880";"2020JJ00";"       .";"       .";"       .";"       ."
"446454";"80200";"MW00000";"BU05020881";"2020JJ00";"    66.9";"    13.0";"    53.5";"    14.5"
"446458";"80200";"MW00000";"BU05020882";"2020JJ00";"       .";"       .";"       .";"       ."
"446462";"80200";"MW00000";"BU05020883";"2020JJ00";"       .";"       .";"       .";"       ."
"446466";"80200";"MW00000";"BU05020884";"2020JJ00";"       .";"       .";"       .";"       ."
"446470";"80200";"MW00000";"BU05020885";"2020JJ00";"       .";"       .";"       .";"       ."
"446474";"80200";"MW00000";"BU05020886";"2020JJ00";"    63.5";"    11.6";"    51.6";"     9.6"
"446478";"80200";"MW00000";"BU05020887";"2020JJ00";"    67.0";"    12.9";"    56.7";"    11.3"
"446482";"80200";"MW00000";"BU05020888";"2020JJ00";"    58.1";"     9.5";"    49.0";"     7.0"
"446486";"80200";"MW00000";"BU05020889";"2020JJ00";"    63.2";"    10.3";"    66.4";"    14.0"
"446490";"80200";"MW00000";"WK050209  ";"2020JJ00";"    65.2";"    12.0";"    61.3";"    13.7"
"446494";"80200";"MW00000";"BU05020991";"2020JJ00";"    62.0";"     9.1";"    55.8";"    11.4"
"446498";"80200";"MW00000";"BU05020992";"2020JJ00";"    63.5";"    11.8";"    61.6";"    13.3"
"446502";"80200";"MW00000";"BU05020993";"2020JJ00";"    68.2";"    14.0";"    64.6";"    15.4"
"446506";"80200";"MW00000";"BU05020994";"2020JJ00";"       .";"       .";"       .";"       ."
"446510";"80200";"MW00000";"BU05020995";"2020JJ00";"       .";"       .";"       .";"       ."
"446514";"80200";"MW00000";"BU05020996";"2020JJ00";"       .";"       .";"       .";"       ."
"446518";"80200";"MW00000";"BU05020997";"2020JJ00";"       .";"       .";"       .";"       ."
"446522";"80200";"MW00000";"BU05020998";"2020JJ00";"       .";"       .";"       .";"       ."
"446526";"80200";"MW00000";"GM0383    ";"2020JJ00";"    50.2";"     7.1";"    48.2";"     7.5"
"446530";"80200";"MW00000";"WK038300  ";"2020JJ00";"    49.2";"     6.9";"    48.7";"     8.0"
"446534";"80200";"MW00000";"BU03830001";"2020JJ00";"    47.6";"     6.5";"    47.2";"     7.2"
"446538";"80200";"MW00000";"BU03830011";"2020JJ00";"    50.7";"     7.4";"    50.2";"     8.8"
"446542";"80200";"MW00000";"WK038301  ";"2020JJ00";"    49.6";"     7.5";"    51.2";"     8.6"
"446546";"80200";"MW00000";"BU03830101";"2020JJ00";"    48.8";"     7.3";"    50.6";"     7.6"
"446550";"80200";"MW00000";"BU03830111";"2020JJ00";"    50.4";"     7.7";"    51.7";"     9.4"
"446554";"80200";"MW00000";"WK038302  ";"2020JJ00";"    50.9";"     7.3";"    49.4";"     7.9"
"446558";"80200";"MW00000";"BU03830201";"2020JJ00";"    49.9";"     6.5";"    52.0";"     8.4"
"446562";"80200";"MW00000";"BU03830211";"2020JJ00";"    51.6";"     7.8";"    46.5";"     6.8"
"446566";"80200";"MW00000";"BU03830221";"2020JJ00";"    51.7";"     7.9";"    48.6";"     8.9"
"446570";"80200";"MW00000";"WK038303  ";"2020JJ00";"    49.5";"     8.4";"    43.7";"     6.7"
"446574";"80200";"MW00000";"BU03830301";"2020JJ00";"    50.2";"     8.6";"    43.6";"     6.6"
"446578";"80200";"MW00000";"BU03830311";"2020JJ00";"       .";"       .";"       .";"       ."
"446582";"80200";"MW00000";"WK038304  ";"2020JJ00";"    47.0";"     7.6";"    45.3";"     7.3"
"446586";"80200";"MW00000";"BU03830401";"2020JJ00";"    47.5";"     8.0";"    44.7";"     6.0"
"446590";"80200";"MW00000";"BU03830411";"2020JJ00";"    46.5";"     7.4";"    46.5";"     8.0"
"446594";"80200";"MW00000";"BU03830421";"2020JJ00";"    47.6";"     6.9";"    39.2";"     5.0"
"446598";"80200";"MW00000";"BU03830431";"2020JJ00";"    54.4";"     9.2";"    38.5";"     5.6"
"446602";"80200";"MW00000";"WK038305  ";"2020JJ00";"    54.1";"     6.7";"    47.2";"     6.7"
"446606";"80200";"MW00000";"BU03830501";"2020JJ00";"    53.3";"     6.2";"    45.1";"     6.2"
"446610";"80200";"MW00000";"BU03830511";"2020JJ00";"    54.4";"     7.0";"    48.1";"     6.9"
"446614";"80200";"MW00000";"WK038306  ";"2020JJ00";"    56.7";"     7.6";"    43.4";"     4.8"
"446618";"80200";"MW00000";"BU03830601";"2020JJ00";"    56.7";"     7.6";"    43.4";"     4.8"
"446622";"80200";"MW00000";"WK038307  ";"2020JJ00";"    49.4";"     6.6";"    46.2";"     6.5"
"446626";"80200";"MW00000";"BU03830701";"2020JJ00";"    48.5";"     7.3";"    43.4";"     6.2"
"446630";"80200";"MW00000";"BU03830711";"2020JJ00";"    48.7";"     6.5";"    45.7";"     6.7"
"446634";"80200";"MW00000";"BU03830721";"2020JJ00";"    50.7";"     6.1";"    48.8";"     6.6"
"446638";"80200";"MW00000";"GM0109    ";"2020JJ00";"    62.8";"     9.5";"    53.5";"     9.2"
"446642";"80200";"MW00000";"WK010910  ";"2020JJ00";"    64.6";"    10.6";"    56.3";"    10.6"
"446646";"80200";"MW00000";"BU01091000";"2020JJ00";"    64.2";"    10.5";"    60.2";"    12.2"
"446650";"80200";"MW00000";"BU01091001";"2020JJ00";"    63.4";"    14.3";"    53.9";"    10.1"
"446654";"80200";"MW00000";"BU01091002";"2020JJ00";"    65.2";"    13.8";"    62.3";"    14.9"
"446658";"80200";"MW00000";"BU01091003";"2020JJ00";"    64.6";"     9.6";"    57.4";"    10.6"
"446662";"80200";"MW00000";"BU01091004";"2020JJ00";"    64.8";"     8.8";"    56.4";"     9.3"
"446666";"80200";"MW00000";"BU01091006";"2020JJ00";"    61.7";"     7.1";"    51.5";"     6.5"
"446670";"80200";"MW00000";"BU01091007";"2020JJ00";"    65.5";"    11.3";"    47.5";"     9.1"
"446674";"80200";"MW00000";"BU01091008";"2020JJ00";"    68.0";"    12.2";"    54.4";"    10.8"
"446678";"80200";"MW00000";"BU01091009";"2020JJ00";"    59.7";"     6.2";"    51.1";"     6.8"
"446682";"80200";"MW00000";"BU01091010";"2020JJ00";"       .";"       .";"       .";"       ."
"446686";"80200";"MW00000";"BU01091011";"2020JJ00";"    62.9";"    11.5";"    46.4";"     7.3"
"446690";"80200";"MW00000";"BU01091012";"2020JJ00";"    65.0";"     8.7";"    49.5";"     6.3"
"446694";"80200";"MW00000";"BU01091013";"2020JJ00";"       .";"       .";"       .";"       ."
"446698";"80200";"MW00000";"BU01091014";"2020JJ00";"    59.1";"     6.7";"    47.2";"     5.9"
"446702";"80200";"MW00000";"BU01091015";"2020JJ00";"    63.9";"     8.3";"    47.5";"     6.1"
"446706";"80200";"MW00000";"WK010911  ";"2020JJ00";"    65.5";"    12.3";"    52.0";"     9.2"
"446710";"80200";"MW00000";"BU01091116";"2020JJ00";"    66.1";"    13.4";"    52.4";"    10.3"
"446714";"80200";"MW00000";"BU01091117";"2020JJ00";"    64.3";"    10.2";"    51.3";"     6.9"
"446718";"80200";"MW00000";"WK010912  ";"2020JJ00";"    59.4";"     9.1";"    50.5";"     7.7"
"446722";"80200";"MW00000";"BU01091218";"2020JJ00";"    59.4";"     9.1";"    50.5";"     7.7"
"446726";"80200";"MW00000";"BU01091219";"2020JJ00";"       .";"       .";"       .";"       ."
"446730";"80200";"MW00000";"WK010913  ";"2020JJ00";"    73.2";"     5.7";"    44.9";"     5.3"
"446734";"80200";"MW00000";"BU01091320";"2020JJ00";"    73.2";"     5.7";"    44.9";"     5.3"
"446738";"80200";"MW00000";"WK010914  ";"2020JJ00";"    61.9";"     7.3";"    49.0";"     4.2"
"446742";"80200";"MW00000";"BU01091421";"2020JJ00";"    61.9";"     7.3";"    49.0";"     4.2"
"446746";"80200";"MW00000";"WK010920  ";"2020JJ00";"    62.2";"     8.8";"    50.2";"     8.5"
